company_id,statement_date,total_net_sales,cost_of_revenue,gross_profit,marketing_expense,research_and_development_expenses,general_and_administrative_expenses,total_operating_expenses,operating_income,interest_expense,non-operating_income,income_before_taxes,income_tax_expense,net_income,basic,diluted,basic.1,diluted.1,revenue,selling_general_and_administrative_expenses,cost_goods_and_services_sold
165,2023-12-31,,,,,,,,-4270713.0,,22231067.0,17960354.0,6092149.0,11868205.0,,,,,,,
166,2023-12-31,,,,,798000.0,,25652000.0,-5568000.0,18562000.0,,-53637000.0,15000.0,-69464000.0,-0.93,-0.93,57862598.0,57862598.0,20084000.0,11228000.0,
167,2023-09-30,39846000.0,,6446000.0,,,10643000.0,,-4197000.0,,6656000.0,2459000.0,801000.0,1835000.0,0.24,0.24,7602000.0,7602000.0,,,
168,2023-12-31,,,,,,,,-659983.0,,3956047.0,,0.0,3296064.0,,,,,,,
169,2023-12-31,,,,,29458719.0,13335364.0,,-42794083.0,2071435.0,5251573.0,,0.0,-37542510.0,-0.64,-0.64,58943205.0,58943205.0,,,
170,2023-12-31,,,,,,,,180900000.0,80800000.0,25900000.0,206800000.0,27900000.0,247100000.0,4.31,4.3,57300000.0,57400000.0,1879800000.0,,473500000.0
171,2023-12-31,97062000.0,,,,192115000.0,56687000.0,248802000.0,-151740000.0,,,,5212000.0,-130391000.0,-1.56,-1.56,83733730.0,83733730.0,,,
172,2023-12-31,,,,,,,,64600000.0,23000000.0,,40800000.0,0.0,29800000.0,0.41,0.41,72600000.0,72800000.0,208900000.0,34000000.0,
173,2023-12-31,,,453644000.0,,,,,197967000.0,26093000.0,,175120000.0,38959000.0,136161000.0,11.42,11.36,11920000.0,11987000.0,1689651000.0,240158000.0,1236007000.0
174,2023-03-31,973653000.0,,546079000.0,,150850000.0,,342772000.0,203307000.0,2336000.0,,211346000.0,23852000.0,187357000.0,0.98,0.97,191197452.0,193688102.0,,194722000.0,348390000.0
175,2023-12-31,3862260000.0,1155397000.0,2706863000.0,,346830000.0,,2063525000.0,643338000.0,,-19392000.0,641204000.0,196151000.0,445053000.0,5.82,5.81,76426000.0,76568000.0,,1703379000.0,
176,2023-12-31,6191000.0,,,,73040000.0,30616000.0,103656000.0,-88127000.0,,,-86884000.0,795000.0,-87679000.0,-1.36,-1.36,64260588.0,64260588.0,,,
177,2023-12-31,,,,,,,2288876000.0,220981000.0,153186000.0,-61930000.0,159051000.0,41455000.0,117596000.0,6.32,6.29,17945000.0,18019000.0,2509857000.0,,
178,2023-12-31,,,,,,,1951447000.0,-127817000.0,21231000.0,,-148195000.0,-22000.0,-148017000.0,-0.79,-0.79,188420487.0,188420487.0,1823630000.0,307433000.0,
179,2023-12-31,80754000.0,,69917000.0,,16626000.0,18530000.0,71849000.0,-1932000.0,10185000.0,,-20047000.0,85000.0,-20132000.0,-0.84,-0.84,25561885.0,25561885.0,,,
180,2023-12-31,3410000000.0,,1140000000.0,,,,1241000000.0,-101000000.0,131000000.0,-265000000.0,-366000000.0,-4000000.0,-345000000.0,-0.7,-0.7,489461259.0,,,754000000.0,
181,2023-12-31,,,,,,,10032000000.0,394000000.0,121000000.0,-71000000.0,323000000.0,88000000.0,235000000.0,1.84,1.83,127375000.0,128708000.0,10426000000.0,,
182,2023-12-31,1663405000.0,,,,270806000.0,,,414122000.0,23032000.0,7397000.0,421519000.0,-97638000.0,355757000.0,2.14,2.1,166223000.0,169730000.0,,689751000.0,253037000.0
183,2023-12-31,264831000.0,,144111000.0,,84661000.0,72900000.0,207816000.0,-63705000.0,7384000.0,,-62869000.0,44000.0,-62913000.0,-0.67,-0.67,94080797.0,94080797.0,,,120720000.0
184,2023-12-31,,,,,,,,,379000000.0,,,-135000000.0,-188000000.0,-1.2,-1.2,262500000.0,262500000.0,57094000000.0,,
185,2023-12-31,3650800000.0,,,,101900000.0,,,708400000.0,93100000.0,,617200000.0,76600000.0,540400000.0,6.15,6.12,87900000.0,88300000.0,,865600000.0,2069300000.0
186,2023-12-31,,,,,150908000.0,45148000.0,196056000.0,-196056000.0,,,,,-185701000.0,-2.14,-2.14,86798000.0,86798000.0,,,
187,2023-12-31,95000.0,,,,242914000.0,71673000.0,327832000.0,-327737000.0,,472000.0,,0.0,-327265000.0,-2.09,-2.09,156931778.0,156931778.0,,,
188,2023-12-31,,,,,7103000.0,10026000.0,17129000.0,-17129000.0,498000.0,5311000.0,-11818000.0,83000.0,-11901000.0,-10.26,-10.26,1990748.0,1990748.0,,,
189,2023-12-31,,,,,,,,,6897000000.0,,1083000000.0,61000000.0,1020000000.0,3.0,2.98,303751000.0,305135000.0,8214000000.0,,
190,2023-12-31,578634000.0,,183683000.0,,,58403000.0,141369000.0,42314000.0,12383000.0,-12614000.0,29700000.0,5603000.0,,1.51,1.48,15963000.0,16272000.0,,,394951000.0
191,2023-12-31,1828292000.0,,,,1004415000.0,,,-282175000.0,121221000.0,-151342000.0,-433517000.0,6725000.0,-440242000.0,-3.52,-3.52,124906000.0,124906000.0,,795646000.0,268216000.0
192,2024-01-31,148086000.0,96465000.0,51621000.0,,6906000.0,11491000.0,42825000.0,8796000.0,2697000.0,-2723000.0,6073000.0,1379000.0,4694000.0,0.63,0.63,7415000.0,7496000.0,,,
193,2023-12-31,58876000.0,,,,80904000.0,22222000.0,103126000.0,-44250000.0,98000.0,,-32081000.0,103000.0,-32184000.0,-0.64,-0.64,50000339.0,50000339.0,,,
194,2022-12-31,104563002.0,,21714402.0,,876542.0,37531794.0,32470186.0,-10755784.0,3124132.0,-2853523.0,-13609307.0,-733994.0,-12875313.0,-0.07,-0.07,190779052.0,190779052.0,,,82848600.0
195,2023-12-31,881682000.0,,,,245114000.0,112930000.0,489694000.0,66829000.0,,,97825000.0,17485000.0,31304000.0,1.63,1.53,49818448.0,54625434.0,,,325159000.0
196,2023-12-31,0.0,,,,3991000.0,11357000.0,16276000.0,-16276000.0,,,,0.0,-15732000.0,-3.42,-3.42,4598715.0,4598715.0,,,
197,2023-12-31,,,,,,,,,77044000.0,,15854000.0,4158000.0,11696000.0,0.59,0.58,19922000.0,20143000.0,,,
198,2022-12-31,,,,,,587614.0,,-587614.0,,1694744.0,1107130.0,,1107130.0,,,,,,,
199,2023-12-31,3035000000.0,1565000000.0,1470000000.0,,194000000.0,,,919000000.0,,,827000000.0,154000000.0,673000000.0,7.48,7.4,90000000.0,91000000.0,,357000000.0,
200,2023-12-31,,,,,65799000.0,18137000.0,96355000.0,-95929000.0,35000.0,7482000.0,-88447000.0,,-88447000.0,-1.66,-1.66,53246937.0,53246937.0,426000.0,,
201,2023-12-31,1876800000.0,,507200000.0,,,430300000.0,452800000.0,54400000.0,57000000.0,-51900000.0,2500000.0,-6400000.0,8900000.0,0.18,0.18,32447754.0,32877507.0,,,1369600000.0
202,2023-12-31,250880000.0,,,,,19495000.0,344987000.0,-94107000.0,,,-316337000.0,-10534000.0,-162606000.0,-2.65,-2.65,61396692.0,61396692.0,,,
203,2023-12-31,882500000.0,413200000.0,469300000.0,,5800000.0,,,343600000.0,,,389000000.0,58900000.0,330100000.0,1.84,1.58,179700000.0,209200000.0,,63200000.0,
204,2023-12-31,,,15653000.0,,,,,-23848000.0,7425000.0,,-27908000.0,97000.0,-28005000.0,-0.4,-0.4,73339000.0,73339000.0,1222940000.0,32664000.0,1207287000.0
205,2023-12-31,612701000.0,,490910000.0,,212645000.0,70887000.0,490667000.0,243000.0,6116000.0,18492000.0,12619000.0,21545000.0,-8926000.0,-0.11,-0.11,80596000.0,80596000.0,,,121791000.0
206,2023-12-31,53467000.0,11970000.0,41497000.0,,27694000.0,46024000.0,120575000.0,-79078000.0,10566000.0,-1265000.0,-80343000.0,264000.0,-80607000.0,-2.31,-2.31,35581656.0,35581656.0,,,
207,2023-12-31,10475000000.0,,1822000000.0,,425000000.0,,,690000000.0,93000000.0,,612000000.0,123000000.0,488000000.0,5.74,5.72,85000000.0,85200000.0,,498000000.0,8654000000.0
208,2023-12-31,,,,,133070000.0,48261000.0,199901000.0,-199901000.0,,,-190544000.0,-126000.0,-190418000.0,-1.83,-1.83,104057220.0,104057220.0,,,
209,2023-12-31,,,,,,6341000.0,140449000.0,,,,,,102413000.0,19.97,19.97,5129330.0,5129330.0,224962000.0,,
210,2023-12-31,,,,,141795000.0,28483000.0,170278000.0,-170278000.0,1565000.0,,-160805000.0,,-160805000.0,-3.74,-3.74,42987767.0,42987767.0,,,
211,2023-04-30,,,,,7445857.0,7424609.0,,-14870466.0,7701.0,-7701.0,-14878167.0,,-14878167.0,-0.15,-0.15,97519016.0,97519016.0,,,
212,2023-12-31,,,,,,71068000.0,429909000.0,611862000.0,,,500073000.0,128287000.0,,0.77,0.77,479378000.0,482372000.0,1041771000.0,,
213,2023-12-31,,,,,,,,,96766000.0,,,36752000.0,87978000.0,2.88,2.86,30555000.0,30785000.0,,,
214,2023-10-29,26517000000.0,,12384000000.0,,3102000000.0,852000000.0,4730000000.0,7654000000.0,238000000.0,,7716000000.0,860000000.0,6856000000.0,8.16,8.11,840000000.0,845000000.0,,,14133000000.0
215,2024-01-31,226474000.0,,136817000.0,,215052000.0,,291377000.0,-154560000.0,,6030000.0,-148530000.0,20887000.0,-169417000.0,-4.25,-4.25,39878872.0,39878872.0,,76325000.0,89657000.0
216,2023-12-31,,,,,,156000000.0,155000000.0,,64000000.0,,12000000.0,7000000.0,4000000.0,0.18,0.18,45636649.0,46540706.0,269000000.0,,
217,2023-12-31,,,,,,,2500000.0,-74300000.0,411200000.0,,-393200000.0,3400000.0,-396600000.0,-2.37,-2.37,167644000.0,167644000.0,4812600000.0,,
218,2023-06-30,14694000000.0,,2725000000.0,,101000000.0,,,1508000000.0,290000000.0,,1251000000.0,193000000.0,1048000000.0,0.709,0.705,1478000000.0,1476000000.0,,1246000000.0,11969000000.0
219,2023-12-31,2711877000.0,1327500000.0,,,,,,388412000.0,152703000.0,-92406000.0,296006000.0,94606000.0,215464000.0,4.92,4.9,43827000.0,43991000.0,,764087000.0,
220,2023-12-30,22680000000.0,,10460000000.0,,5872000000.0,,,401000000.0,106000000.0,,508000000.0,-346000000.0,854000000.0,0.53,0.53,1614000000.0,1625000000.0,,2352000000.0,12220000000.0
221,2023-12-31,,,,,220800000.0,,,1707459000.0,81795000.0,,1606412000.0,293224000.0,1313188000.0,5.7,5.67,230519000.0,231509000.0,,677006000.0,4212485000.0
222,2023-12-31,,,,,,816800000.0,,156394000.0,31274000.0,-116771000.0,39623000.0,50559000.0,-9747000.0,-0.3,-0.3,32599000.0,32599000.0,,,1245509000.0
223,2023-12-31,2057800000.0,,,,,,1496600000.0,,123800000.0,,1091400000.0,185300000.0,672900000.0,19.18,17.42,35100000.0,42200000.0,,358200000.0,
224,2023-12-31,28190000000.0,,,,,,,7897000000.0,,2833000000.0,7855000000.0,1138000000.0,6717000000.0,12.56,12.49,535000000.0,538000000.0,,6179000000.0,8451000000.0
225,2023-12-31,,,,,,74615000.0,1411095000.0,,140198000.0,9798000.0,,,,1.01,1.01,362024968.0,362477216.0,,,
226,2023-12-31,,,,,,98302000.0,514978000.0,,,,167466000.0,44347000.0,123119000.0,1.66,1.65,74113591.0,74438332.0,708499000.0,,
227,2023-12-31,6503065000.0,,943153000.0,,177473000.0,,472866000.0,470287000.0,59000000.0,-26446000.0,443841000.0,81710000.0,359813000.0,1.46,1.46,245628000.0,247176000.0,,295393000.0,5559912000.0
228,2023-12-31,,,,,128187000.0,,,38802000.0,,15495000.0,54297000.0,5026000.0,49271000.0,0.73,0.7,67234465.0,69991340.0,380786000.0,188356000.0,25441000.0
229,2023-12-31,3789254000.0,,1249581000.0,,,,911152000.0,338429000.0,54140000.0,,284289000.0,73610000.0,210679000.0,5.38,5.36,39173000.0,39341000.0,,756238000.0,2539673000.0
230,2023-12-31,,,,,,3871000000.0,,,,,3234000000.0,678000000.0,2556000000.0,24.18,23.71,105700000.0,107800000.0,16096000000.0,,
231,2023-12-31,,8308949.0,7275628.0,,2341845.0,,9853164.0,-2577536.0,,,-2441439.0,24000.0,-2465439.0,-0.26,-0.26,9659421.0,9659421.0,15584577.0,7511319.0,
232,2023-12-31,,293274000.0,351121000.0,,73741000.0,51540000.0,154134000.0,196987000.0,27158000.0,-25628000.0,171359000.0,31833000.0,137545000.0,2.85,2.6,48265000.0,53001000.0,644395000.0,,
233,2023-12-31,276284000.0,,204361000.0,,90138000.0,54887000.0,306881000.0,,,,-89094000.0,1269000.0,-90363000.0,-0.77,-0.77,116938000.0,116938000.0,,,71923000.0
234,2023-12-31,155162000.0,,,,,32453000.0,138064000.0,17098000.0,,-43754000.0,-26656000.0,-683000.0,-9355000.0,-0.06,-0.06,158699959.0,158699959.0,,,
235,2023-12-31,,23729000.0,-14676000.0,,3677000.0,,24033000.0,-38709000.0,,1933000.0,-36776000.0,0.0,-36776000.0,-0.43,-0.43,86196391.0,86196391.0,9053000.0,20356000.0,
236,2023-12-31,307596000.0,,,,,32984000.0,,76216000.0,,67555000.0,143771000.0,-248979000.0,392750000.0,9.63,9.63,38961000.0,38961000.0,,,20808000.0
237,2023-12-31,,,,,,,,863085000.0,6923000.0,-17626000.0,845459000.0,123503000.0,721956000.0,51.18,49.3,14106466.0,14642856.0,3471417000.0,82390000.0,
238,2023-12-31,1374633000.0,,246429000.0,,,,,82218000.0,26922000.0,-43949000.0,38269000.0,-25635000.0,62470000.0,1.2,1.17,52140000.0,53228000.0,,162138000.0,1128204000.0
239,2023-06-30,,,294669000.0,,,,,,31528000.0,,203170000.0,46401000.0,156360000.0,6.68,6.34,23400300.0,24648600.0,9286561000.0,85282000.0,8991892000.0
240,2023-12-31,306911000.0,,165541000.0,,22219000.0,,233129000.0,-67588000.0,8000.0,,-53670000.0,5442000.0,-59112000.0,-0.15,-0.15,407655000.0,407655000.0,,199938000.0,
241,2023-12-31,2393607000.0,,820565000.0,,163950000.0,,,204374000.0,,-244644000.0,-40270000.0,8452000.0,-79265000.0,-0.48,-0.48,176136000.0,176136000.0,,429675000.0,1573042000.0
242,2023-03-31,,97463000.0,8521000.0,,8966000.0,,41530000.0,-33009000.0,,,-34826000.0,215000.0,-35041000.0,-1.26,-1.26,27848000.0,27848000.0,,28700000.0,
243,2023-12-31,,,,,,,,,,,77377000.0,15269000.0,62108000.0,3.24,3.23,19149080.0,19226021.0,306853000.0,,
244,2023-06-30,,,,,1523547.0,2492777.0,5069517.0,-4224508.0,,,,,-4153303.0,-1.68,-1.68,2469890.0,,845009.0,,
245,2023-04-30,123659000.0,,74291000.0,,17767000.0,23684000.0,63741000.0,10550000.0,,,12886000.0,2465000.0,10421000.0,0.31,0.31,33761000.0,33992000.0,,,49368000.0
246,2023-12-31,,,,,,,,3024900000.0,1398200000.0,-1503600000.0,1521300000.0,154200000.0,,3.18,3.18,466063000.0,467162000.0,11144200000.0,992500000.0,
247,2023-12-31,,,,,,,,,222115000.0,,41328000.0,10539000.0,32490000.0,0.97,0.96,33511321.0,33675388.0,,,
248,2023-12-31,,,2017000.0,1500000.0,152000.0,,,-37401000.0,39519000.0,,-100156000.0,-53736000.0,-46420000.0,-1.22,-1.22,38061000.0,38061000.0,77194000.0,39266000.0,184700000.0
249,2023-04-30,,,357524000.0,,,125045000.0,,136352000.0,,,122686000.0,28963000.0,93723000.0,5.64,5.62,16614000.0,16685000.0,2066200000.0,,1708676000.0
250,2023-12-31,259047000.0,,,,105827000.0,126645000.0,,-692143000.0,,,,3860000.0,-675164000.0,-2.38,-2.38,284256743.0,284256743.0,,,
251,2023-12-31,574785000000.0,,,44370000000.0,,11816000000.0,,36852000000.0,3182000000.0,705000000.0,,7120000000.0,30425000000.0,2.95,2.9,10304000000.0,10492000000.0,,,304739000000.0
252,2023-12-31,,21817400000.0,5131500000.0,,,,,1651900000.0,,,1350200000.0,330000000.0,1021100000.0,22.89,22.74,44600000.0,44900000.0,26948900000.0,3253200000.0,
253,2023-12-31,17157000.0,,,,,41946000.0,181568000.0,-164411000.0,,788000.0,-163623000.0,-4000.0,-163619000.0,-6.08,-6.08,26924000.0,26924000.0,,,
254,2023-12-31,,,745363000.0,,,,,,,50483000.0,169563000.0,37034000.0,101190000.0,3.0,2.94,33718000.0,34382000.0,14750112000.0,,14004749000.0
255,2023-06-30,,,,,5600197.0,6183402.0,11783599.0,-11783599.0,,51261.0,,,-11732338.0,0.47,0.47,25074481.0,25074481.0,,,
256,2023-12-31,5860168000.0,,3630281000.0,,854918000.0,119080000.0,1373032000.0,2257249000.0,,164777000.0,2422026000.0,334705000.0,2087321000.0,6.75,6.58,309354000.0,317135000.0,,,2229887000.0
257,2024-02-03,,,2693412000.0,,,,,484671000.0,30352000.0,,484299000.0,148886000.0,328123000.0,6.53,6.22,50250000.0,52726000.0,4280677000.0,,
258,2023-12-31,1358748000.0,62547000.0,1296201000.0,,96543000.0,359389000.0,,-26498000.0,20137000.0,18427000.0,-28208000.0,1839000.0,,-0.08,-0.08,505900000.0,505900000.0,,,
259,2023-05-31,338752000.0,,174246000.0,,29883000.0,40003000.0,225427000.0,-51181000.0,2702000.0,,-54437000.0,-1995000.0,-52442000.0,-1.33,-1.33,39480000.0,39480000.0,,,164506000.0
260,2023-12-31,166662000.0,,103088000.0,,32690000.0,,,-87639000.0,,,-85327000.0,-2660000.0,-82667000.0,-5.64,-5.64,14656000.0,14656000.0,,95847000.0,63574000.0
261,2023-12-31,486816000.0,,,,34286000.0,,,46971000.0,,,19872000.0,1093000.0,18779000.0,0.86,0.85,18001000.0,18194000.0,,161697000.0,
262,2023-10-31,,,,,4769000.0,6291000.0,,-11011000.0,,,,,-9811000.0,0.32,0.32,30980.0,30980.0,210000.0,,
263,2023-12-31,,,,,113756000.0,29967000.0,143723000.0,-143723000.0,,,134237000.0,0.0,-134237000.0,-1.77,-1.77,75673081.0,75673081.0,,,
264,2023-12-31,,,,,,1151448.0,,-1151448.0,,,,,1305390.0,,,,,,,
265,2023-12-31,,,1998651000.0,,494869000.0,,1372516000.0,626135000.0,47145000.0,,592138000.0,91726000.0,500412000.0,5.76,5.73,86833000.0,87386000.0,2269949000.0,855135000.0,271298000.0
266,2023-12-31,,,,,54871000.0,14764000.0,69635000.0,-69635000.0,,,,0.0,-64732000.0,-2.74,-2.74,23600107.0,23600107.0,,,
267,2023-12-31,0.0,,,,38790603.0,6244408.0,45035011.0,-45035011.0,,-11169302.0,-56204313.0,,-56204313.0,-6.23,-6.23,9023138.0,9023138.0,,,
268,2023-12-31,,,5962000.0,,1026000.0,15825000.0,51905000.0,-29999000.0,,,,13000.0,,-1.93,-1.93,12129302.0,12129302.0,21906000.0,,
269,2022-12-31,,,,,,,,-1662958.0,,1102445.0,-560513.0,165799.0,-726312.0,-0.24,-0.24,3079525.0,3079525.0,,,
270,2023-12-31,,,,,,,,,67052000.0,,34960000.0,1246000.0,33714000.0,1.36,1.35,24722285.0,24941758.0,,,
271,2023-12-31,13376000000.0,,,,,,,3785000000.0,484000000.0,,3169000000.0,541000000.0,2564000000.0,12.6,12.51,203500000.0,205000000.0,,,
272,2023-12-31,1279185000.0,1196389000.0,,,,100714000.0,,-49154000.0,6417000.0,,,384000.0,-5222000.0,-1.36,-1.36,6685515.0,6685515.0,,,
273,2023-12-31,354004000.0,,229176000.0,,28707000.0,,237684000.0,5742000.0,25299000.0,,-21586000.0,9104000.0,-30690000.0,-0.75,-0.75,40743000.0,40743000.0,,208977000.0,124828000.0
274,2023-12-31,3852800000.0,,1484800000.0,,97500000.0,,,809600000.0,12000000.0,,733500000.0,176900000.0,556600000.0,3.71,3.69,149952679.0,151015574.0,,727400000.0,2368000000.0
275,2023-06-30,691321000.0,491785000.0,199536000.0,,88146000.0,,177007000.0,22529000.0,,,19712000.0,5937000.0,12364000.0,0.45,0.42,27552000.0,29528000.0,,88861000.0,
276,2023-04-30,191209000.0,,88064000.0,,6361000.0,42612000.0,100764000.0,-12700000.0,,427000.0,-12273000.0,-249000.0,-12024000.0,-0.9,-0.9,13372000.0,13372000.0,,,103145000.0
277,2023-12-31,,,,,662000.0,,,-34574000.0,,-4703000.0,-39277000.0,-1158000.0,-39928000.0,-2.04,-2.04,19617000.0,19617000.0,422340000.0,50884000.0,
278,2023-12-31,,,,,,351000000.0,4631000000.0,3648000000.0,,,2883000000.0,-324000000.0,,9.26,9.25,308000000.0,309000000.0,,,
279,2023-12-31,,,,,,,671539000.0,303592000.0,8571000.0,80100000.0,383692000.0,71888000.0,222289000.0,3.19,3.19,63451932.0,63486479.0,975131000.0,,
280,2023-12-31,,,,,,,,-4318724.0,,7775243.0,,,3456519.0,,,,,,,
281,2023-12-31,,187000.0,317000.0,,3498000.0,,19502000.0,-19185000.0,52000.0,673000.0,-18512000.0,0.0,-18512000.0,-1.01,-1.01,19103000.0,19103000.0,504000.0,9873000.0,
282,2023-09-30,,,,,105600000.0,,,2494600000.0,177500000.0,,2882400000.0,551200000.0,2300200000.0,10.35,10.33,222300000.0,222700000.0,12600000000.0,957000000.0,8833000000.0
283,2023-09-30,,7834011.0,5533432.0,,3735078.0,,16486722.0,-10953290.0,,,-10022916.0,0.0,-9947059.0,-0.76,-0.76,13075416.0,13075416.0,,12751644.0,
284,2023-12-31,600545000.0,,,,,128239000.0,,-48306000.0,,,,-10715000.0,-47286000.0,-2.94,-2.93,18112000.0,18193000.0,,,292862000.0
285,2023-12-31,6928000000.0,,1940000000.0,,,,,359000000.0,145000000.0,,232000000.0,79000000.0,153000000.0,-0.68,-0.68,235000000.0,235000000.0,,1581000000.0,4988000000.0
286,2023-12-31,,,,,68424000.0,24579000.0,93003000.0,-93003000.0,,,,0.0,-83985000.0,-3.36,-3.36,25005774.0,25005774.0,,,
287,2023-12-31,12554700000.0,8470600000.0,4084100000.0,,342200000.0,,,2559600000.0,139500000.0,,2454800000.0,509300000.0,1928000000.0,3.23,3.11,596500000.0,620600000.0,,1489900000.0,
288,2023-05-31,55392000.0,44388000.0,11004000.0,,,,,-44055000.0,1980000.0,-2074000.0,-46129000.0,-523000.0,-44646000.0,-0.49,-0.49,93976233.0,93976233.0,,55059000.0,
289,2023-12-31,1343800000.0,,,,,47401000.0,,247481000.0,,,178624000.0,1135000.0,177489000.0,0.77,0.77,229329000.0,229329000.0,,,780725000.0
290,2023-12-31,396591000.0,,,,354387000.0,500815000.0,913712000.0,-517121000.0,,,-526496000.0,2132000.0,-528628000.0,-4.45,-4.45,118678000.0,118678000.0,,,
291,2023-12-31,9993000.0,,,,53905000.0,20623000.0,74528000.0,-64535000.0,,-55228000.0,,,-119763000.0,-1.42,-1.42,84244494.0,84244494.0,,,
292,2023-12-31,,,,,,,27331000000.0,,,,5586000000.0,-923000000.0,5047000000.0,8.32,8.28,581400000.0,588800000.0,32644000000.0,,
293,2024-03-02,,,367128000.0,,30300000.0,,,133833000.0,7989000.0,,129253000.0,29640000.0,99613000.0,4.55,4.51,21871000.0,22091000.0,1416942000.0,233295000.0,1049814000.0
294,2023-12-31,,1059191000.0,,,592386000.0,152585000.0,,648207000.0,,-267637000.0,380570000.0,23859000.0,356711000.0,1.01,0.98,351952187.0,362589246.0,3283087000.0,,
295,2023-12-31,620445000.0,,,,151364000.0,93452000.0,,963000.0,,,7997000.0,5295000.0,2702000.0,0.08,0.07,35629000.0,36417000.0,,,
296,2023-12-31,545363000.0,,402041000.0,,153098000.0,114535000.0,510014000.0,-107973000.0,,-259000.0,-108232000.0,3209000.0,-111441000.0,-1.52,-1.52,73102000.0,73102000.0,,,143322000.0
297,2023-03-31,665920000.0,,356673000.0,,56486000.0,154282000.0,,46165000.0,,-24149000.0,22016000.0,5146000.0,16673000.0,0.17,0.16,98783000.0,101816000.0,,,309247000.0
298,2023-12-31,,,,,,8427703.0,16055194.0,-15471963.0,,,,0.0,-14286756.0,-3.95,-3.95,3617607.0,3617607.0,,,
299,2023-12-31,,,,,33273000.0,15591000.0,52356000.0,,,1149000.0,,,-51207000.0,-7.58,-7.58,6755000.0,6755000.0,,,
300,2023-12-31,,,922000000.0,,1289000000.0,,,1559000000.0,285000000.0,63000000.0,,-1928000000.0,2938000000.0,10.5,10.39,276920000.0,282880000.0,20051000000.0,1436000000.0,16612000000.0
301,2023-12-31,,,,,17107000.0,11771000.0,,-28878000.0,,,-18650000.0,,-17411000.0,-1.42,-1.42,12234661.0,12234661.0,,,
302,2022-12-31,,,,,,,,-1118795.0,,,,,12836510.0,,,,17250000.0,,,
303,2023-12-31,52349000.0,,33759000.0,,4844000.0,,53710000.0,-17259000.0,2478000.0,,-21282000.0,-2432000.0,-18713000.0,-0.54,-0.54,34622000.0,34622000.0,,22198000.0,18590000.0
304,2023-12-31,,,,,703823.0,13007869.0,,-27316599.0,303967.0,-241302.0,-27557901.0,0.0,-27557901.0,-7.17,-7.17,3844239.0,3844239.0,2472659.0,,
305,2023-12-31,25000.0,,,,,11638000.0,,-24464000.0,621000.0,526000.0,-23938000.0,2000.0,-23938000.0,-0.25,,93931948.0,,,,6282000.0
306,2023-12-31,50583000.0,,,,13104000.0,,,-15102000.0,6337000.0,,-7625000.0,245000.0,-7870000.0,-0.13,-0.13,61255864.0,61255864.0,,31750000.0,20831000.0
307,2022-12-31,,,,,,207495.0,,-221031.0,,,,51753.0,164068.0,,,,,,,
308,2023-12-31,,,,,,224516000.0,,453130000.0,,-35292000.0,417838000.0,75994000.0,,0.81,0.78,299793000.0,311597000.0,4681972000.0,,
309,2023-06-30,447605000.0,293645000.0,153960000.0,,57129000.0,48271000.0,151578000.0,2382000.0,10632000.0,,-6788000.0,2492000.0,-9280000.0,-0.1,-0.1,94884000.0,94884000.0,,,
310,2023-12-31,,,94401000.0,,6200000.0,,,14027000.0,1633000.0,67000.0,12461000.0,4387000.0,8235000.0,0.19,0.19,42543000.0,43484000.0,281201000.0,76333000.0,186800000.0
311,2023-12-31,4427443000.0,,,,52400000.0,,,172619000.0,,,186915000.0,44751000.0,195433000.0,8.14,7.93,24018801.0,24634617.0,,,
312,2023-12-31,,,,,,,,,582000000.0,,,,1522000000.0,2.75,2.68,554000000.0,575000000.0,,,
