company_id,statement_date,net_income,depreciation_and_amortization,stock_based_compensation,foreign_currency_transaction_gain_or_loss,other_noncash_income_or_expense,changes_in_other_current_assets,changes_in_accounts_payable,changes_in_inventories,changes_in_deferred_revenue,net_cash_provided_by_operating_activities,purchases_of_marketable_securities,proceeds_from_maturities_of_marketable_securities,proceeds_from_sale_of_marketable_securities,purchases_of_property_and_plant_and_equipment,payments_to_acquire_investments,payments_to_acquire_businesses,deferred_revenue,other_investing_activities,net_cash_provided_by_investing_activities,payments_of_tax_for_share_based_compensation,dividends_paid,repurchases_of_common_stock,proceeds_from_issuance_of_common_stock,repayments_of_long_term_debt,net_cash_provided_by_financing_activities,changes_in_cash_and_cash_equivalents_and_restricted_cash,cash_and_cash_equivalents_and_restricted_cash
1094,2023-12-31,-5263000.0,,1067000.0,,,-160000.0,,,,-21245000.0,,,,,,,,,10402000.0,,,,5000000.0,,5024000.0,-5811000.0,7571000.0
1095,2023-12-31,-133000000.0,,22000000.0,,-181000000.0,,,,,210000000.0,,,,467000000.0,137000000.0,38000000.0,,65000000.0,-26000000.0,4000000.0,,,,4324000000.0,-264000000.0,-80000000.0,38000000.0
1096,2023-12-31,-22811230.0,961281.0,3208103.0,,,,41020.0,,,-19477605.0,,,,1045822.0,21573199.0,,,,6362166.0,,,,-16182.0,,6120789.0,,3591623.0
1097,2023-12-31,-99587000.0,27487000.0,22808000.0,-1300000.0,,,,-1508000.0,842000.0,-757000.0,,,,38785000.0,,7341000.0,842000.0,,36045000.0,,,,,,-23798000.0,9751000.0,46346000.0
1098,2023-12-31,-20057302.0,19276.0,,,,,,52783.0,,-16185026.0,,,,2420.0,,,,,-2420.0,,,,9739040.0,,23890620.0,7703174.0,
1099,2023-12-31,-526244000.0,11892000.0,72065000.0,,,,,,,-414333000.0,635211000.0,870905000.0,4975000.0,1416000.0,,,,,239253000.0,10517000.0,,,164233000.0,,221317000.0,46217000.0,113399000.0
1100,2023-12-31,17811000.0,,309000.0,,,,,,,26537000.0,10246000.0,27007000.0,86504000.0,,,-4905000.0,,,59465000.0,,,265000.0,,0.0,-59395000.0,,52818000.0
1101,2023-12-31,24148000.0,2151000.0,,,,,,,,33548000.0,23414000.0,52323000.0,60819000.0,2265000.0,,,,-109000.0,-53202000.0,,,,,,24734000.0,,
1102,2023-12-31,786000000.0,1261000000.0,,0.0,40000000.0,,,,,,,,,1264000000.0,,,,-36000000.0,,27000000.0,,,0.0,,,-160000000.0,
1103,2023-12-31,13059000.0,,,,,,,,,13124000.0,11007000.0,16594000.0,5105000.0,1367000.0,,,,,-34205000.0,129000.0,3040000.0,421000.0,,,22856000.0,1775000.0,37138000.0
1104,2023-12-31,1994000000.0,2580000000.0,,,-378000000.0,,-506000000.0,198000000.0,,6572000000.0,,,,,,,,22000000.0,-7207000000.0,,,,94000000.0,5673000000.0,595000000.0,-40000000.0,301000000.0
1105,2023-12-31,486000.0,608000.0,1190000.0,42000.0,,-48000.0,,815000.0,,2428000.0,,,,1195000.0,,,,,-1195000.0,,,,,,-356000.0,,12341000.0
1106,2023-04-29,6802000.0,16993000.0,2027000.0,479000.0,,,-5344000.0,15064000.0,3468000.0,15024000.0,,,,25385000.0,,,3468000.0,,-25388000.0,140000.0,,0.0,,305000.0,17568000.0,6682000.0,24690000.0
1107,2023-12-31,4609000000.0,2341000000.0,,,,,,-121000000.0,,6464000000.0,,,,,,,,-92000000.0,-3148000000.0,,128000000.0,,,,-3394000000.0,-78000000.0,3395000000.0
1108,2023-12-31,-7112000.0,1520000.0,,,,-1545000.0,-1078000.0,,7000.0,-1174000.0,,,,1148000.0,,,7000.0,,-11528000.0,,3426000.0,,,,-3426000.0,,11697000.0
1109,2023-12-31,38000000.0,,,-13000000.0,,,-88000000.0,42000000.0,,476000000.0,,,,,,,,16000000.0,-528000000.0,,,,,209000000.0,160000000.0,,
1110,2023-12-30,647726000.0,,33156000.0,8133000.0,,,,,,899263000.0,,,,555480000.0,,1093183000.0,,,-1675452000.0,,,52941000.0,0.0,319367000.0,876292000.0,114282000.0,264450000.0
1111,2023-12-31,-30161391.0,,2530684.0,,,,1357600.0,,,-38856654.0,,,,629430.0,,,,,-629430.0,,,,,,15637120.0,-23858549.0,10811056.0
1112,2023-12-31,-558000000.0,509000000.0,1088000000.0,,,,70000000.0,,,1673000000.0,1946000000.0,1940000000.0,7000000.0,123000000.0,,0.0,,2000000.0,-342000000.0,0.0,,750000000.0,,,-752000000.0,584000000.0,2772000000.0
1113,2023-12-31,-8404970.0,28943.0,2002777.0,-102.0,,,,,-68.0,-6529277.0,,,,49485.0,,,-68.0,,6160932.0,,,,,,-398284.0,,953362.0
1114,2023-12-31,-48517000.0,5544000.0,,,,,-5935000.0,,,33754000.0,120016000.0,,,688000.0,,,,,-14375000.0,,,0.0,,,22000.0,,43078000.0
1115,2023-12-31,,36000.0,,,,,2316000.0,,,-146853000.0,,,,224000.0,,,,,128378000.0,,,,161409000.0,,163997000.0,145522000.0,230784000.0
1116,2023-12-31,54800000.0,,136700000.0,,-1000000.0,,,,,219500000.0,,,,,,,,1000000.0,-202800000.0,,,,,7900000.0,242000000.0,270200000.0,
1117,2023-12-31,17800000.0,59000000.0,100000.0,-12200000.0,0.0,,75000000.0,-150800000.0,-43200000.0,162400000.0,,129000000.0,,,129500000.0,,-43200000.0,,-20100000.0,,,2300000.0,,,-4000000.0,139400000.0,592300000.0
1118,2023-12-31,-10247133.0,3249194.0,408810.0,,,,,-375682.0,,-6012942.0,,,,,,,,,88819.0,,,,8145381.0,,4661614.0,,20773.0
1119,2024-02-03,29062000.0,66140000.0,29374000.0,,,,36113000.0,,,162399000.0,,,,54997000.0,,,,0.0,-182493000.0,17481000.0,12159000.0,102188000.0,,,10479000.0,-9593000.0,49173000.0
1120,2023-12-31,185280000.0,,67639000.0,,101209000.0,,,,,233637000.0,,0.0,,,,314266000.0,,0.0,-979044000.0,18680000.0,,0.0,,,58152000.0,-686489000.0,350250000.0
1121,2023-12-31,-72726000.0,,6019000.0,,-23000.0,3795000.0,,0.0,,-79653000.0,,,,677000.0,285000.0,,,,-808000.0,,,,98567007.0,,6767000.0,-67827000.0,141367000.0
1122,2023-12-31,453600000.0,,338000000.0,-3200000.0,600000.0,,1200000.0,,21600000.0,783700000.0,208700000.0,,,24300000.0,,0.0,21600000.0,-23900000.0,395200000.0,135100000.0,,539900000.0,2500000.0,,-799200000.0,382100000.0,614900000.0
1123,2023-12-31,,4829780.0,20969174.0,,313135.0,,-1780403.0,,,-64221878.0,,,,7584561.0,,20203464.0,,,-29881530.0,2308954.0,,0.0,0.0,,1118687.0,-91891088.0,72217986.0
1124,2023-07-31,358800000.0,92300000.0,20400000.0,-6400000.0,-7300000.0,,-39000000.0,-99800000.0,2100000.0,544500000.0,,,,118500000.0,,209200000.0,2100000.0,,-327300000.0,4300000.0,,141800000.0,,219600000.0,-222200000.0,-6200000.0,187100000.0
1125,2023-12-31,15928000.0,32571000.0,15045000.0,,-411000.0,,-18420000.0,15979000.0,6424000.0,31067000.0,,,,19522000.0,,,6424000.0,,-133496000.0,,,,85107000.0,,99046000.0,-3383000.0,42863000.0
1126,2023-12-31,96094000.0,6700000.0,4638000.0,,,,,,,90874000.0,86084000.0,,,,,,,,-214046000.0,1258000.0,,947000.0,,,411422000.0,,457547000.0
1127,2023-12-31,-194942000.0,2100000.0,50603000.0,,,,7777000.0,386000.0,,-146697000.0,,335114000.0,785000.0,778000.0,,,,,12549000.0,,,,149747000.0,,152004000.0,,83507000.0
1128,2023-12-31,-47678000.0,,,,,,,1324000.0,0.0,-31251000.0,,,,58000.0,19651000.0,,0.0,,-19709000.0,,,,123000.0,6313000.0,51778000.0,874000.0,
1129,2023-12-31,423000000.0,1147000000.0,,-73000000.0,-128000000.0,,-310000000.0,,,,,,,,,1761000000.0,,-6000000.0,,27000000.0,651000000.0,,27000000.0,,,-969000000.0,2803000000.0
1130,2022-12-31,-122711000.0,,42415000.0,-4424000.0,,,-3787000.0,51082000.0,,-70021000.0,,,,20907000.0,,103699000.0,,0.0,-308355000.0,10864000.0,,,0.0,0.0,-13815000.0,-397995000.0,391975000.0
1131,2023-12-31,48568000.0,35600000.0,482300000.0,,,,57773000.0,,230974000.0,659954000.0,2558013000.0,1864557000.0,36995000.0,27586000.0,,12498000.0,230974000.0,,-731365000.0,0.0,,,,,58279000.0,-11949000.0,
1132,2024-02-03,738847000.0,,,,,7819000.0,,,,883590000.0,,,,132944000.0,,,,,-115594000.0,,,281411000.0,,,-620040000.0,,808287000.0
1133,2023-10-29,10166000000.0,2004000000.0,130000000.0,-159000000.0,,,,-279000000.0,,8589000000.0,,,,1498000000.0,,82000000.0,,447000000.0,-8749000000.0,,,7216000000.0,,,2808000000.0,2679000000.0,7620000000.0
1134,2023-12-31,18804000.0,,5747000.0,,,,,,,114479000.0,,,,,,,,,-127008000.0,,,,86472000.0,,17194000.0,4665000.0,
1135,2023-12-31,632536.0,,,,,,,,,-632783.0,,,,,825000.0,,,,39711908.0,,,40536908.0,,,-39694408.0,,204464.0
1136,2023-03-31,516822000.0,,26897000.0,,,,,26056000.0,,537422000.0,,,,81025000.0,,,,,-81013000.0,16688000.0,,297372000.0,2170000.0,0.0,-309031000.0,138268000.0,981795000.0
1137,2023-12-31,-42706000.0,,19834000.0,,,,,,,426964000.0,,,,,,,,,-233590000.0,,,109233000.0,,,60871000.0,254245000.0,523183000.0
1138,2024-02-02,3211000000.0,3303000000.0,878000000.0,-199000000.0,-609000000.0,,-335000000.0,-975000000.0,-1022000000.0,8676000000.0,,,,2756000000.0,172000000.0,126000000.0,-1022000000.0,-45000000.0,-2783000000.0,372000000.0,,2080000000.0,,11246000000.0,-7094000000.0,-1387000000.0,7507000000.0
1139,2023-12-27,19945000.0,14385000.0,8880000.0,,,,4032000.0,-3362000.0,1729000.0,72125000.0,,,,,,,1729000.0,,-7564000.0,3007000.0,,52079000.0,,1786000.0,-63191000.0,1370000.0,4893000.0
1140,2023-12-31,-3853000.0,,2606000.0,-183000.0,,,-18421000.0,-3953000.0,,5240000.0,,,,,,,,,-5000000.0,,,,,,-4804000.0,-4564000.0,27439000.0
1141,2023-12-31,295900000.0,,14098000.0,,,,,61623000.0,26921000.0,374234000.0,,,,4781000.0,,0.0,26921000.0,,-4484000.0,322000.0,,,0.0,,-216424000.0,153326000.0,548456000.0
1142,2023-12-31,82200000.0,,22500000.0,,,,-15300000.0,,,124000000.0,,,,61800000.0,,0.0,,0.0,-51300000.0,,,40300000.0,3100000.0,0.0,-84600000.0,-11100000.0,23100000.0
1143,2023-12-31,-13817000.0,1237000.0,6710000.0,,,-149000.0,,-11411000.0,-37000.0,-17706000.0,,,,6885000.0,,,-37000.0,,-6885000.0,,,,,,19523000.0,-5068000.0,12713000.0
1144,2023-12-31,2940000000.0,,,,,,,,,8563000000.0,2996000000.0,1831000000.0,0.0,303000000.0,,,,,-21491000000.0,,,1938000000.0,12000000.0,,15759000000.0,,11728000000.0
1145,2024-02-02,1661274000.0,848793000.0,51891000.0,,-88982000.0,,36940000.0,,,2391798000.0,,,,,,,,,-1694023000.0,,,,,,-542068000.0,155707000.0,537283000.0
1146,2023-12-31,4425504.0,,,,,,,,,28623744.0,150423864.0,58277402.0,28154556.0,,,,,,-16706641.0,,,,8645530.0,,-13248162.0,,23792273.0
1147,2023-09-30,24770000.0,31976000.0,13286000.0,0.0,806000.0,,-15503000.0,5062000.0,,36751000.0,,,,,,0.0,,,-4345000.0,,,4314000.0,0.0,36375000.0,-34500000.0,-3207000.0,31693000.0
1148,2023-12-31,,2218237.0,452071.0,,,,1805601.0,-3941205.0,2304671.0,-9893838.0,,,,,,,2304671.0,,-240706.0,,,,,,7380494.0,-2754050.0,
1149,2023-12-31,854000000.0,439000000.0,77000000.0,,-41000000.0,,,,,1272000000.0,,,,408000000.0,,611000000.0,,42000000.0,-1061000000.0,28000000.0,,275000000.0,,,160000000.0,371000000.0,686000000.0
1150,2023-12-31,-202388000.0,1953000.0,48739000.0,,,,,,,41190000.0,,,,2977000.0,,45023000.0,,,-31782000.0,4432000.0,,,0.0,,-25584000.0,,130976000.0
1151,2023-12-31,-4413866.0,,,,,,,,,-962042.0,,,,,,,,,6517499.0,,,6796063.0,,,-5660592.0,-105135.0,1863.0
1152,2022-12-31,6604155.0,,,,,,,,,-1095955.0,,,,,,,,,-204020000.0,,,,202000000.0,242801.0,205241685.0,125730.0,191103.0
1153,2023-12-31,-293572000.0,284083000.0,,,1932000.0,,,,,10483000.0,,,,,,,,,-202111000.0,,,393000.0,,,-249713000.0,-441341000.0,246961000.0
1154,2023-09-30,4745700000.0,91600000.0,111200000.0,,,,,,,4304100000.0,,,,148600000.0,,212900000.0,,700000.0,-310200000.0,56100000.0,,1200000000.0,0.0,,-2666700000.0,1327200000.0,3900100000.0
1155,2023-12-31,42226422.0,,11691890.0,,,,,,,34669124.0,,,,21705.0,19469955.0,,,,-4205624.0,5131262.0,,34619944.0,,,-46666923.0,-16203423.0,46991879.0
1156,2023-12-31,4764000000.0,2166000000.0,306000000.0,,,,-149000000.0,-185000000.0,,7164000000.0,,,,1383000000.0,172000000.0,5610000000.0,,-44000000.0,-7081000000.0,80000000.0,821000000.0,,,,-273000000.0,-131000000.0,5864000000.0
1157,2023-12-31,3491000.0,,9900000.0,,,,,,,21345000.0,,,,20252000.0,,,,,-15311000.0,6237000.0,,6896000.0,299000.0,25000000.0,-4834000.0,1200000.0,4206000.0
1158,2023-12-31,-22699000.0,2278000.0,12363000.0,,318000.0,,,,,-13556000.0,191093000.0,92653000.0,,88000.0,,,,-2000.0,-100232000.0,608000.0,,3374000.0,0.0,,-3629000.0,-117068000.0,40975000.0
1159,2023-12-31,97176000.0,35630000.0,11990000.0,,,-1911000.0,-16027000.0,,-4224000.0,131140000.0,,,,37172000.0,,101000.0,-4224000.0,1084000.0,-30097000.0,859000.0,31700000.0,26130000.0,,651713000.0,-225435000.0,-124392000.0,200592000.0
1160,2023-12-31,1589666000.0,770573000.0,41135000.0,,31342000.0,,-108859000.0,-30246000.0,,2297235000.0,,,,353451000.0,,0.0,,,-371323000.0,18100000.0,,999282000.0,,307827000.0,-2243882000.0,-311319000.0,1353747000.0
1161,2023-12-31,227182000.0,,30911000.0,-5264000.0,6713000.0,,-2165000.0,28947000.0,,280914000.0,,,,150769000.0,,3000.0,,-2669000.0,-158322000.0,15637000.0,,,0.0,154019000.0,-144723000.0,-22616000.0,
1162,2023-09-30,2354000000.0,5369000000.0,1143000000.0,,,,,183000000.0,,,,,,4969000000.0,,,,130000000.0,,,,,,1675000000.0,,2574000000.0,14235000000.0
1163,2023-12-31,1304731.0,,,,,,,,,-830039.0,,,,,,,,,-38532412.0,,,31907588.0,,,39458937.0,96486.0,96486.0
1164,2023-09-30,21452000.0,279000.0,,,,,1581000.0,16000.0,,15084000.0,,,,86000.0,,,,,-7261000.0,,,,,,-153000.0,7670000.0,
1165,2023-12-31,-21890641.0,,,,,,,,,-5135588.0,,,,,,,,,3539528.0,,,,,,1990082.0,394022.0,395011.0
1166,2023-12-31,19800000.0,351600000.0,27500000.0,,,,,,,1013600000.0,,,,419600000.0,11900000.0,0.0,,,-408000000.0,5200000.0,60300000.0,0.0,,,-624700000.0,-19100000.0,822200000.0
1167,2023-12-31,126236000.0,92384000.0,2697000.0,,,,,,,225319000.0,,,,96101000.0,,0.0,,,-89629000.0,,,,,18750000.0,-139905000.0,-4215000.0,3755000.0
1168,2023-12-31,-802142000.0,,398463000.0,,-554000.0,,,,,-1751000.0,,,,20902000.0,,0.0,,1400000.0,-90360000.0,,,80049000.0,,,-63221000.0,-155332000.0,1623493000.0
1169,2024-02-03,,,57285000.0,,-9332000.0,,20365000.0,-18823000.0,,1527335000.0,,,,587426000.0,,,,,-614676000.0,98917000.0,,648554000.0,,,-1035748000.0,-123166000.0,1801220000.0
1170,2023-09-29,200656000.0,,118486000.0,,2800000.0,,,13226000.0,-8379000.0,367081000.0,172955000.0,176833000.0,54964000.0,30339000.0,,-25703000.0,-8379000.0,,54206000.0,,,149276000.0,,,-236812000.0,189595000.0,817966000.0
1171,2023-09-30,,15562000.0,1922000.0,,,-1757000.0,,,,31033000.0,,,,,,180572000.0,,,-181197000.0,650000.0,,,,20188000.0,150151000.0,-13000.0,215000.0
1172,2023-12-31,-24396725.0,,304961.0,,,166185.0,1518817.0,,,-4617167.0,,,,,,,,,-4537174.0,,,,2002519.0,,9517183.0,,7560691.0
1173,2023-12-31,948838000.0,,,,8216000.0,,,,,1634780000.0,,,,,,,,62522000.0,-1115111000.0,,1520644000.0,,,111979000.0,963474000.0,,1636470000.0
1174,2024-01-28,-9356000.0,,4195000.0,,,,,-29165000.0,,38673000.0,,,181000.0,49086000.0,,,,,-48718000.0,279000.0,,,,767000.0,-3346000.0,,32157000.0
1175,2024-02-03,-998400000.0,841000000.0,96700000.0,,-20700000.0,60100000.0,164400000.0,,,2684500000.0,,,,,,,,,-2107600000.0,40000000.0,,500000000.0,,,-530000000.0,45900000.0,757200000.0
1176,2023-12-31,26120000.0,169703000.0,20525000.0,,-35682000.0,,4933000.0,-6347000.0,,198367000.0,,,,,,0.0,,4199000.0,-43305000.0,,,,,638688000.0,-37679000.0,120618000.0,458033000.0
1177,2023-12-31,-323271000.0,53632000.0,33177000.0,613000.0,,,-6894000.0,19079000.0,,-114995000.0,,,,2762000.0,,1750000.0,,,117265000.0,,,,,,534000.0,2777000.0,84690000.0
1178,2023-12-31,-19381000.0,,1683000.0,,,,192000.0,,,-18728000.0,,51135000.0,,24000.0,,,,,-18299000.0,,,,36848000.0,,36842000.0,-185000.0,
1179,2023-12-31,114117000.0,26307000.0,,,,,,,,139842000.0,,,,,,,,,2284000.0,,,,,,,6271000.0,
1180,2023-12-31,-45959000.0,,11158000.0,96000.0,,-2200000.0,,,1627000.0,-21995000.0,,,,314000.0,,,1627000.0,,12561000.0,,,2724000.0,,36000.0,-2760000.0,-12142000.0,
1181,2023-12-31,-100888000.0,,18565000.0,,,,,-753000.0,,-76979000.0,,,,902000.0,,,,,29864000.0,,,,5248000.0,,6079000.0,-41036000.0,40209000.0
1182,2023-12-31,-892869000.0,,229884000.0,,-2147000.0,,-1183000.0,,-35917000.0,-295500000.0,,,,40801000.0,,0.0,-35917000.0,990000.0,-80693000.0,,,,,,-3216000.0,-379997000.0,989584000.0
1183,2023-12-31,,586800000.0,83400000.0,,-8500000.0,13200000.0,30200000.0,,32700000.0,452200000.0,,,,,,0.0,32700000.0,-2600000.0,-191800000.0,,86100000.0,,,0.0,-282400000.0,-20300000.0,188100000.0
1184,2023-12-31,-145224000.0,16726000.0,108102000.0,,-2000.0,,2431000.0,,0.0,-357991000.0,,,,12939000.0,,,0.0,,249308000.0,,,,0.0,,17820000.0,-90863000.0,128681000.0
1185,2023-12-31,-155473000.0,,56035000.0,,-967000.0,119000.0,-635000.0,-6481000.0,1000000.0,-47264000.0,,,,27685000.0,,0.0,1000000.0,,-27663000.0,150000.0,,,,13030000.0,84030000.0,,73504000.0
1186,2023-12-31,247000000.0,26000000.0,15000000.0,,,,,-12000000.0,,188000000.0,,,,17000000.0,,32000000.0,,-1000000.0,-48000000.0,,,50000000.0,,,-55000000.0,87000000.0,299000000.0
1187,2023-12-31,-43555000.0,,2900000.0,-85000.0,,,,,,-36861000.0,,,,,,,,,20253000.0,,,,,,133574000.0,116966000.0,132391000.0
1188,2023-12-31,-37925000.0,125894000.0,24196000.0,,-2155000.0,,,-780000.0,,45544000.0,,,,121427000.0,,0.0,,,-112588000.0,,23558000.0,1880000.0,,,71862000.0,2884000.0,38614000.0
1189,2023-12-31,-44706000.0,,14103000.0,-5920000.0,,,,,4580000.0,11780000.0,,,,131449000.0,,,4580000.0,,-120037000.0,,,,,,149611000.0,41354000.0,
1190,2023-12-31,306009000.0,,14480000.0,,-4900000.0,,,,,956242000.0,,,,,,,,,-576754000.0,,657021000.0,6524000.0,,,-337299000.0,42189000.0,169023000.0
1191,2023-12-31,19409000.0,117866000.0,88347000.0,,-627000.0,,,,-315000.0,234942000.0,,,0.0,119299000.0,,99023000.0,-315000.0,,401152000.0,21575000.0,,488455000.0,,,-468903000.0,167176000.0,318983000.0
1192,2023-03-31,112818000.0,10283000.0,47834000.0,,-1454000.0,,,,17527000.0,179602000.0,190560000.0,83139000.0,107182000.0,1701000.0,,53500000.0,17527000.0,0.0,-59923000.0,3822000.0,,85324000.0,,,-74461000.0,45218000.0,158027000.0
1193,2024-01-31,73980000.0,95062000.0,,,1904000.0,,-4826000.0,,152247000.0,979526000.0,,473869000.0,0.0,92391000.0,,0.0,152247000.0,,44612000.0,144218000.0,,145515000.0,,,-946039000.0,78298000.0,801499000.0
1194,2023-12-31,-124414000.0,12183000.0,16073000.0,,,,485000.0,,,-76095000.0,0.0,,,8670000.0,,,,,81356000.0,,,,,,-15477000.0,-10216000.0,
1195,2023-12-31,-22882000.0,,2977000.0,,,,,,,-22232000.0,,,,,75000.0,,,,-7170000.0,,,,,,-939000.0,-30341000.0,2833000.0
1196,2024-01-31,-75569000.0,,64348000.0,,-4735000.0,,-6974000.0,,2104000.0,2583000.0,,,,11734000.0,,,2104000.0,,-11760000.0,0.0,,,3406000.0,,3471000.0,-5561000.0,60939000.0
1197,2023-12-31,118227000.0,124121000.0,23638000.0,,-4483000.0,,,-102625000.0,,407730000.0,,,,112660000.0,,626802000.0,,6437000.0,-733832000.0,2544000.0,,46559000.0,,28125000.0,166335000.0,-159581000.0,149340000.0
1198,2023-12-31,129259000.0,,11484000.0,,,,,-118606000.0,,208758000.0,,,,43968000.0,,-67000.0,,,-43901000.0,,,,,12500000.0,-174109000.0,-9220000.0,
1199,2023-12-31,-42552000.0,8026000.0,13075000.0,,,,,,-934000.0,-30415000.0,25000.0,,,6143000.0,,,-934000.0,,-5238000.0,1990000.0,,,,0.0,-6212000.0,-41865000.0,129517000.0
1200,2023-12-31,1056828000.0,317463000.0,31465000.0,,,,-104576000.0,-145451000.0,,1336345000.0,,,,192592000.0,,533623000.0,,4649000.0,-726630000.0,12137000.0,,0.0,,,-568056000.0,34993000.0,398561000.0
1201,2023-12-31,,2611000000.0,,-340000000.0,-796000000.0,,-734000000.0,-844000000.0,,5196000000.0,,,985000000.0,,2288000000.0,114000000.0,,61000000.0,-2928000000.0,42000000.0,,625000000.0,188000000.0,250000000.0,-3115000000.0,-892000000.0,3048000000.0
1202,2023-12-31,519118000.0,,37514000.0,,,,,,,590864000.0,,,,105396000.0,0.0,,,1682000.0,-106917000.0,5410000.0,169772000.0,269025000.0,,,-476358000.0,7929000.0,403133000.0
1203,2022-12-31,4166603.0,34218.0,153778.0,,,,,,,2128666.0,,,,,,,,,-687957.0,,,,11167043.0,,-2077687.0,,4047453.0
1204,2023-12-31,86340000.0,,8771000.0,,,,,,,237564000.0,,,,,,,,,-120846000.0,3032000.0,,2423000.0,,,-56725000.0,59993000.0,167171000.0
1205,2023-05-28,981900000.0,387800000.0,67500000.0,,-1500000.0,,40900000.0,17300000.0,14000000.0,,,,,564900000.0,,,14000000.0,-500000.0,-568400000.0,,589800000.0,458700000.0,35400000.0,,-1033100000.0,-55900000.0,416200000.0
1206,2023-12-31,-59427000.0,,,-210000.0,240000.0,,,-2894000.0,-323000.0,-30379000.0,,,,584000.0,,,-323000.0,,-547000.0,,,,,27833000.0,18253000.0,,36797000.0
1207,2023-12-31,-7794690.0,,522082.0,,,,369326.0,,,-6408931.0,,,,,,,,,,,,,7605625.0,,7605772.0,,7438135.0
1208,2023-12-31,604000.0,30324000.0,10892000.0,2549000.0,,,,28635000.0,,7727000.0,,,,32626000.0,,82287000.0,,,-79813000.0,,,0.0,,,-124000.0,-73404000.0,191400000.0
1209,2023-12-31,-27624000.0,31000.0,2538000.0,,,,-1329000.0,107000.0,,-34414000.0,6198000.0,5000000.0,,52000.0,,,,,-1166000.0,,,,1564000.0,,20497000.0,,28550000.0
1210,2023-12-31,168000000.0,85000000.0,17000000.0,,,18000000.0,-59000000.0,10000000.0,102000000.0,205000000.0,,,,60000000.0,,0.0,102000000.0,,-59000000.0,,0.0,,12000000.0,,15000000.0,161000000.0,467000000.0
1211,2023-12-30,-744962000.0,175296000.0,,3078000.0,-24243000.0,,7390000.0,11731000.0,1937000.0,235167000.0,,,,,,59574000.0,1937000.0,,-451407000.0,,,49956000.0,,27971000.0,170699000.0,-45057000.0,215716000.0
1212,2023-12-31,-66862000.0,,13088000.0,,,,,,,-58560000.0,,,,256000.0,224703000.0,,,,52536000.0,,,,,,724000.0,-5300000.0,21200000.0
1213,2023-12-31,-8967000.0,63588000.0,,,-259000.0,,,1236000.0,,102286000.0,,,,15337000.0,,259835000.0,,,-278523000.0,,,3619000.0,,,250406000.0,74886000.0,99626000.0
1214,2023-12-31,-3443000.0,14731000.0,32291000.0,,,,10038000.0,,,37752000.0,,,,1195000.0,,,,,-13476000.0,4248000.0,,,0.0,,-14391000.0,9885000.0,
1215,2023-03-31,107959000.0,12500000.0,146874000.0,,-988000.0,,,,145544000.0,354885000.0,,,,21540000.0,,0.0,145544000.0,,-21540000.0,,,,,281125000.0,-232344000.0,92381000.0,555348000.0
1216,2023-12-31,-111347000.0,26593000.0,14717000.0,,,,9557000.0,-28182000.0,-1571000.0,62423000.0,,,,9093000.0,,34600000.0,-1571000.0,,-53079000.0,305000.0,,36957000.0,0.0,35000000.0,-12866000.0,-3451000.0,19842000.0
1217,2023-12-31,1397000000.0,1606000000.0,,,,,-306000000.0,110000000.0,,3220000000.0,,,,,,,,79000000.0,-4095000000.0,,,0.0,0.0,1616000000.0,883000000.0,8000000.0,51000000.0
1218,2023-12-31,14748000.0,,3986000.0,,,,-1552000.0,1716000.0,,23334000.0,,,,43750000.0,,,,,-23864000.0,,,,,0.0,4295000.0,3651000.0,
1219,2023-12-31,-61319000.0,,14040000.0,,,,1508000.0,,-43947000.0,-84114000.0,,,,,,,-43947000.0,,5829000.0,,,,4986000.0,,5387000.0,-72898000.0,116678000.0
1220,2023-12-31,384000000.0,,20000000.0,,,,,,97000000.0,798000000.0,,,,772000000.0,,,97000000.0,-1000000.0,-351000000.0,,,0.0,,0.0,-452000000.0,-5000000.0,56000000.0
1221,2023-06-30,-9479692.0,701430.0,4378887.0,,,,839735.0,46919.0,,-3136081.0,,,,,,,,,-113131.0,,,,,,3109207.0,-144489.0,19728.0
1222,2023-12-31,381575.0,1301594.0,506205.0,,,,,,,3873047.0,,,,1545017.0,,,,,-3852245.0,,,,,,-878794.0,,1428730.0
1223,2023-12-31,222771.0,,,,,,-13773.0,,,-692432.0,,,,,1480000.0,,,,73037890.0,,,74517890.0,,,-72285390.0,60068.0,
1224,2023-12-31,2841000000.0,6084000000.0,,,,267000000.0,-800000000.0,706000000.0,,9878000000.0,,,,12604000000.0,3761000000.0,,,799000000.0,-12475000000.0,,,,8000000.0,4737000000.0,2351000000.0,-246000000.0,357000000.0
1225,2023-12-31,16067000.0,7095000.0,95221000.0,,,,1261000.0,,91642000.0,153614000.0,,,,3191000.0,,0.0,91642000.0,,-13584000.0,11482000.0,,0.0,,,2135000.0,142165000.0,750345000.0
1226,2023-12-31,-11241718.0,315686.0,710047.0,,,,,97804.0,708245.0,-8746564.0,,,,496686.0,,,708245.0,,-1093909.0,,,,,,11161223.0,,2441842.0
1227,2023-12-31,71466000.0,40885000.0,59244000.0,-855000.0,,,,,,119741000.0,,,,17009000.0,,67240000.0,,,-84249000.0,,,4586000.0,,,6489000.0,42319000.0,310257000.0
1228,2023-12-31,691535000.0,736474000.0,112375000.0,,8938000.0,,26890000.0,32132000.0,,2059031000.0,,,,567985000.0,,,,,-771800000.0,,,272219000.0,,,-1170495000.0,125645000.0,464634000.0
